Id,Location,Label,Value,ASCII
466,GoodImg/Bmp/Sample007/img007-00051,7,6,54
467,GoodImg/Bmp/Sample007/img007-00052,7,6,54
468,GoodImg/Bmp/Sample007/img007-00053,7,6,54
469,GoodImg/Bmp/Sample007/img007-00054,7,6,54
470,GoodImg/Bmp/Sample007/img007-00055,7,6,54
471,GoodImg/Bmp/Sample007/img007-00056,7,6,54
472,GoodImg/Bmp/Sample007/img007-00057,7,6,54
473,GoodImg/Bmp/Sample007/img007-00058,7,6,54
474,GoodImg/Bmp/Sample007/img007-00059,7,6,54
475,GoodImg/Bmp/Sample007/img007-00060,7,6,54
476,GoodImg/Bmp/Sample007/img007-00061,7,6,54
477,GoodImg/Bmp/Sample007/img007-00062,7,6,54
478,GoodImg/Bmp/Sample007/img007-00063,7,6,54
479,GoodImg/Bmp/Sample007/img007-00064,7,6,54
480,GoodImg/Bmp/Sample008/img008-00001,8,7,55
481,GoodImg/Bmp/Sample008/img008-00002,8,7,55
482,GoodImg/Bmp/Sample008/img008-00003,8,7,55
483,GoodImg/Bmp/Sample008/img008-00004,8,7,55
484,GoodImg/Bmp/Sample008/img008-00005,8,7,55
485,GoodImg/Bmp/Sample008/img008-00006,8,7,55
486,GoodImg/Bmp/Sample008/img008-00007,8,7,55
487,GoodImg/Bmp/Sample008/img008-00008,8,7,55
488,GoodImg/Bmp/Sample008/img008-00009,8,7,55
489,GoodImg/Bmp/Sample008/img008-00010,8,7,55
490,GoodImg/Bmp/Sample008/img008-00011,8,7,55
491,GoodImg/Bmp/Sample008/img008-00012,8,7,55
492,GoodImg/Bmp/Sample008/img008-00013,8,7,55
493,GoodImg/Bmp/Sample008/img008-00014,8,7,55
494,GoodImg/Bmp/Sample008/img008-00015,8,7,55
495,GoodImg/Bmp/Sample008/img008-00016,8,7,55
496,GoodImg/Bmp/Sample008/img008-00017,8,7,55
497,GoodImg/Bmp/Sample008/img008-00018,8,7,55
498,GoodImg/Bmp/Sample008/img008-00019,8,7,55
499,GoodImg/Bmp/Sample008/img008-00020,8,7,55
500,GoodImg/Bmp/Sample008/img008-00021,8,7,55
501,GoodImg/Bmp/Sample008/img008-00022,8,7,55
502,GoodImg/Bmp/Sample008/img008-00023,8,7,55
503,GoodImg/Bmp/Sample008/img008-00024,8,7,55
504,GoodImg/Bmp/Sample008/img008-00025,8,7,55
505,GoodImg/Bmp/Sample008/img008-00026,8,7,55
506,GoodImg/Bmp/Sample008/img008-00027,8,7,55
507,GoodImg/Bmp/Sample008/img008-00028,8,7,55
508,GoodImg/Bmp/Sample008/img008-00029,8,7,55
509,GoodImg/Bmp/Sample008/img008-00030,8,7,55
510,GoodImg/Bmp/Sample008/img008-00031,8,7,55
511,GoodImg/Bmp/Sample008/img008-00032,8,7,55
512,GoodImg/Bmp/Sample008/img008-00033,8,7,55
513,GoodImg/Bmp/Sample008/img008-00034,8,7,55
514,GoodImg/Bmp/Sample008/img008-00035,8,7,55
515,GoodImg/Bmp/Sample008/img008-00036,8,7,55
516,GoodImg/Bmp/Sample008/img008-00037,8,7,55
517,GoodImg/Bmp/Sample008/img008-00038,8,7,55
518,GoodImg/Bmp/Sample008/img008-00039,8,7,55
519,GoodImg/Bmp/Sample008/img008-00040,8,7,55
520,GoodImg/Bmp/Sample008/img008-00041,8,7,55
521,GoodImg/Bmp/Sample008/img008-00042,8,7,55
522,GoodImg/Bmp/Sample008/img008-00043,8,7,55
523,GoodImg/Bmp/Sample008/img008-00044,8,7,55
524,GoodImg/Bmp/Sample008/img008-00045,8,7,55
525,GoodImg/Bmp/Sample008/img008-00046,8,7,55
526,GoodImg/Bmp/Sample008/img008-00047,8,7,55
527,GoodImg/Bmp/Sample008/img008-00048,8,7,55
528,GoodImg/Bmp/Sample009/img009-00001,9,8,56
529,GoodImg/Bmp/Sample009/img009-00002,9,8,56
530,GoodImg/Bmp/Sample009/img009-00003,9,8,56
531,GoodImg/Bmp/Sample009/img009-00004,9,8,56
532,GoodImg/Bmp/Sample009/img009-00005,9,8,56
533,GoodImg/Bmp/Sample009/img009-00006,9,8,56
534,GoodImg/Bmp/Sample009/img009-00007,9,8,56
535,GoodImg/Bmp/Sample009/img009-00008,9,8,56
536,GoodImg/Bmp/Sample009/img009-00009,9,8,56
537,GoodImg/Bmp/Sample009/img009-00010,9,8,56
538,GoodImg/Bmp/Sample009/img009-00011,9,8,56
539,GoodImg/Bmp/Sample009/img009-00012,9,8,56
540,GoodImg/Bmp/Sample009/img009-00013,9,8,56
541,GoodImg/Bmp/Sample009/img009-00014,9,8,56
542,GoodImg/Bmp/Sample009/img009-00015,9,8,56
543,GoodImg/Bmp/Sample009/img009-00016,9,8,56
544,GoodImg/Bmp/Sample009/img009-00017,9,8,56
545,GoodImg/Bmp/Sample009/img009-00018,9,8,56
546,GoodImg/Bmp/Sample009/img009-00019,9,8,56
547,GoodImg/Bmp/Sample009/img009-00020,9,8,56
548,GoodImg/Bmp/Sample009/img009-00021,9,8,56
549,GoodImg/Bmp/Sample009/img009-00022,9,8,56
550,GoodImg/Bmp/Sample009/img009-00023,9,8,56
551,GoodImg/Bmp/Sample009/img009-00024,9,8,56
552,GoodImg/Bmp/Sample009/img009-00025,9,8,56
553,GoodImg/Bmp/Sample009/img009-00026,9,8,56
554,GoodImg/Bmp/Sample009/img009-00027,9,8,56
555,GoodImg/Bmp/Sample009/img009-00028,9,8,56
556,GoodImg/Bmp/Sample009/img009-00029,9,8,56
557,GoodImg/Bmp/Sample009/img009-00030,9,8,56
558,GoodImg/Bmp/Sample009/img009-00031,9,8,56
559,GoodImg/Bmp/Sample009/img009-00032,9,8,56
560,GoodImg/Bmp/Sample010/img010-00001,10,9,57
561,GoodImg/Bmp/Sample010/img010-00002,10,9,57
562,GoodImg/Bmp/Sample010/img010-00003,10,9,57
563,GoodImg/Bmp/Sample010/img010-00004,10,9,57
564,GoodImg/Bmp/Sample010/img010-00005,10,9,57
565,GoodImg/Bmp/Sample010/img010-00006,10,9,57
566,GoodImg/Bmp/Sample010/img010-00007,10,9,57
567,GoodImg/Bmp/Sample010/img010-00008,10,9,57
568,GoodImg/Bmp/Sample010/img010-00009,10,9,57
569,GoodImg/Bmp/Sample010/img010-00010,10,9,57
570,GoodImg/Bmp/Sample010/img010-00011,10,9,57
571,GoodImg/Bmp/Sample010/img010-00012,10,9,57
572,GoodImg/Bmp/Sample010/img010-00013,10,9,57
573,GoodImg/Bmp/Sample010/img010-00014,10,9,57
574,GoodImg/Bmp/Sample010/img010-00015,10,9,57
575,GoodImg/Bmp/Sample010/img010-00016,10,9,57
576,GoodImg/Bmp/Sample010/img010-00017,10,9,57
577,GoodImg/Bmp/Sample010/img010-00018,10,9,57
578,GoodImg/Bmp/Sample010/img010-00019,10,9,57
579,GoodImg/Bmp/Sample010/img010-00020,10,9,57
580,GoodImg/Bmp/Sample010/img010-00021,10,9,57
581,GoodImg/Bmp/Sample010/img010-00022,10,9,57
582,GoodImg/Bmp/Sample010/img010-00023,10,9,57
583,GoodImg/Bmp/Sample010/img010-00024,10,9,57
584,GoodImg/Bmp/Sample010/img010-00025,10,9,57
585,GoodImg/Bmp/Sample010/img010-00026,10,9,57
586,GoodImg/Bmp/Sample010/img010-00027,10,9,57
587,GoodImg/Bmp/Sample010/img010-00028,10,9,57
588,GoodImg/Bmp/Sample010/img010-00029,10,9,57
589,GoodImg/Bmp/Sample010/img010-00030,10,9,57
590,GoodImg/Bmp/Sample010/img010-00031,10,9,57
591,GoodImg/Bmp/Sample010/img010-00032,10,9,57
592,GoodImg/Bmp/Sample010/img010-00033,10,9,57
593,GoodImg/Bmp/Sample010/img010-00034,10,9,57
594,GoodImg/Bmp/Sample011/img011-00001,11,A,65
595,GoodImg/Bmp/Sample011/img011-00002,11,A,65
596,GoodImg/Bmp/Sample011/img011-00003,11,A,65
597,GoodImg/Bmp/Sample011/img011-00004,11,A,65
598,GoodImg/Bmp/Sample011/img011-00005,11,A,65
599,GoodImg/Bmp/Sample011/img011-00006,11,A,65
600,GoodImg/Bmp/Sample011/img011-00007,11,A,65
601,GoodImg/Bmp/Sample011/img011-00008,11,A,65
602,GoodImg/Bmp/Sample011/img011-00009,11,A,65
603,GoodImg/Bmp/Sample011/img011-00010,11,A,65
604,GoodImg/Bmp/Sample011/img011-00011,11,A,65
605,GoodImg/Bmp/Sample011/img011-00012,11,A,65
606,GoodImg/Bmp/Sample011/img011-00013,11,A,65
607,GoodImg/Bmp/Sample011/img011-00014,11,A,65
608,GoodImg/Bmp/Sample011/img011-00015,11,A,65
609,GoodImg/Bmp/Sample011/img011-00016,11,A,65
610,GoodImg/Bmp/Sample011/img011-00017,11,A,65
611,GoodImg/Bmp/Sample011/img011-00018,11,A,65
612,GoodImg/Bmp/Sample011/img011-00019,11,A,65
613,GoodImg/Bmp/Sample011/img011-00020,11,A,65
614,GoodImg/Bmp/Sample011/img011-00021,11,A,65
615,GoodImg/Bmp/Sample011/img011-00022,11,A,65
616,GoodImg/Bmp/Sample011/img011-00023,11,A,65
617,GoodImg/Bmp/Sample011/img011-00024,11,A,65
618,GoodImg/Bmp/Sample011/img011-00025,11,A,65
619,GoodImg/Bmp/Sample011/img011-00026,11,A,65
620,GoodImg/Bmp/Sample011/img011-00027,11,A,65
621,GoodImg/Bmp/Sample011/img011-00028,11,A,65
622,GoodImg/Bmp/Sample011/img011-00029,11,A,65
623,GoodImg/Bmp/Sample011/img011-00030,11,A,65
624,GoodImg/Bmp/Sample011/img011-00031,11,A,65
625,GoodImg/Bmp/Sample011/img011-00032,11,A,65
626,GoodImg/Bmp/Sample011/img011-00033,11,A,65
627,GoodImg/Bmp/Sample011/img011-00034,11,A,65
628,GoodImg/Bmp/Sample011/img011-00035,11,A,65
629,GoodImg/Bmp/Sample011/img011-00036,11,A,65
630,GoodImg/Bmp/Sample011/img011-00037,11,A,65
631,GoodImg/Bmp/Sample011/img011-00038,11,A,65
632,GoodImg/Bmp/Sample011/img011-00039,11,A,65
633,GoodImg/Bmp/Sample011/img011-00040,11,A,65
634,GoodImg/Bmp/Sample011/img011-00041,11,A,65
635,GoodImg/Bmp/Sample011/img011-00042,11,A,65
636,GoodImg/Bmp/Sample011/img011-00043,11,A,65
637,GoodImg/Bmp/Sample011/img011-00044,11,A,65
638,GoodImg/Bmp/Sample011/img011-00045,11,A,65
639,GoodImg/Bmp/Sample011/img011-00046,11,A,65
640,GoodImg/Bmp/Sample011/img011-00047,11,A,65
641,GoodImg/Bmp/Sample011/img011-00048,11,A,65
642,GoodImg/Bmp/Sample011/img011-00049,11,A,65
643,GoodImg/Bmp/Sample011/img011-00050,11,A,65
644,GoodImg/Bmp/Sample011/img011-00051,11,A,65
645,GoodImg/Bmp/Sample011/img011-00052,11,A,65
646,GoodImg/Bmp/Sample011/img011-00053,11,A,65
647,GoodImg/Bmp/Sample011/img011-00054,11,A,65
648,GoodImg/Bmp/Sample011/img011-00055,11,A,65
649,GoodImg/Bmp/Sample011/img011-00056,11,A,65
650,GoodImg/Bmp/Sample011/img011-00057,11,A,65
651,GoodImg/Bmp/Sample011/img011-00058,11,A,65
652,GoodImg/Bmp/Sample011/img011-00059,11,A,65
653,GoodImg/Bmp/Sample011/img011-00060,11,A,65
654,GoodImg/Bmp/Sample011/img011-00061,11,A,65
655,GoodImg/Bmp/Sample011/img011-00062,11,A,65
656,GoodImg/Bmp/Sample011/img011-00063,11,A,65
657,GoodImg/Bmp/Sample011/img011-00064,11,A,65
658,GoodImg/Bmp/Sample011/img011-00065,11,A,65
659,GoodImg/Bmp/Sample011/img011-00066,11,A,65
660,GoodImg/Bmp/Sample011/img011-00067,11,A,65
661,GoodImg/Bmp/Sample011/img011-00068,11,A,65
662,GoodImg/Bmp/Sample011/img011-00069,11,A,65
663,GoodImg/Bmp/Sample011/img011-00070,11,A,65
664,GoodImg/Bmp/Sample011/img011-00071,11,A,65
665,GoodImg/Bmp/Sample011/img011-00072,11,A,65
666,GoodImg/Bmp/Sample011/img011-00073,11,A,65
667,GoodImg/Bmp/Sample011/img011-00074,11,A,65
668,GoodImg/Bmp/Sample011/img011-00075,11,A,65
669,GoodImg/Bmp/Sample011/img011-00076,11,A,65
670,GoodImg/Bmp/Sample011/img011-00077,11,A,65
671,GoodImg/Bmp/Sample011/img011-00078,11,A,65
672,GoodImg/Bmp/Sample011/img011-00079,11,A,65
673,GoodImg/Bmp/Sample011/img011-00080,11,A,65
674,GoodImg/Bmp/Sample011/img011-00081,11,A,65
675,GoodImg/Bmp/Sample011/img011-00082,11,A,65
676,GoodImg/Bmp/Sample011/img011-00083,11,A,65
677,GoodImg/Bmp/Sample011/img011-00084,11,A,65
678,GoodImg/Bmp/Sample011/img011-00085,11,A,65
679,GoodImg/Bmp/Sample011/img011-00086,11,A,65
680,GoodImg/Bmp/Sample011/img011-00087,11,A,65
681,GoodImg/Bmp/Sample011/img011-00088,11,A,65
682,GoodImg/Bmp/Sample011/img011-00089,11,A,65
683,GoodImg/Bmp/Sample011/img011-00090,11,A,65
684,GoodImg/Bmp/Sample011/img011-00091,11,A,65
685,GoodImg/Bmp/Sample011/img011-00092,11,A,65
686,GoodImg/Bmp/Sample011/img011-00093,11,A,65
687,GoodImg/Bmp/Sample011/img011-00094,11,A,65
688,GoodImg/Bmp/Sample011/img011-00095,11,A,65
689,GoodImg/Bmp/Sample011/img011-00096,11,A,65
690,GoodImg/Bmp/Sample011/img011-00097,11,A,65
691,GoodImg/Bmp/Sample011/img011-00098,11,A,65
692,GoodImg/Bmp/Sample011/img011-00099,11,A,65
693,GoodImg/Bmp/Sample011/img011-00100,11,A,65
694,GoodImg/Bmp/Sample011/img011-00101,11,A,65
695,GoodImg/Bmp/Sample011/img011-00102,11,A,65
696,GoodImg/Bmp/Sample011/img011-00103,11,A,65
697,GoodImg/Bmp/Sample011/img011-00104,11,A,65
698,GoodImg/Bmp/Sample011/img011-00105,11,A,65
699,GoodImg/Bmp/Sample011/img011-00106,11,A,65
700,GoodImg/Bmp/Sample011/img011-00107,11,A,65
701,GoodImg/Bmp/Sample011/img011-00108,11,A,65
702,GoodImg/Bmp/Sample011/img011-00109,11,A,65
703,GoodImg/Bmp/Sample011/img011-00110,11,A,65
704,GoodImg/Bmp/Sample011/img011-00111,11,A,65
705,GoodImg/Bmp/Sample011/img011-00112,11,A,65
706,GoodImg/Bmp/Sample011/img011-00113,11,A,65
707,GoodImg/Bmp/Sample011/img011-00114,11,A,65
708,GoodImg/Bmp/Sample011/img011-00115,11,A,65
709,GoodImg/Bmp/Sample011/img011-00116,11,A,65
710,GoodImg/Bmp/Sample011/img011-00117,11,A,65
711,GoodImg/Bmp/Sample011/img011-00118,11,A,65
712,GoodImg/Bmp/Sample011/img011-00119,11,A,65
713,GoodImg/Bmp/Sample011/img011-00120,11,A,65
714,GoodImg/Bmp/Sample011/img011-00121,11,A,65
715,GoodImg/Bmp/Sample011/img011-00122,11,A,65
716,GoodImg/Bmp/Sample011/img011-00123,11,A,65
717,GoodImg/Bmp/Sample011/img011-00124,11,A,65
718,GoodImg/Bmp/Sample011/img011-00125,11,A,65
719,GoodImg/Bmp/Sample011/img011-00126,11,A,65
720,GoodImg/Bmp/Sample011/img011-00127,11,A,65
721,GoodImg/Bmp/Sample011/img011-00128,11,A,65
722,GoodImg/Bmp/Sample011/img011-00129,11,A,65
723,GoodImg/Bmp/Sample011/img011-00130,11,A,65
724,GoodImg/Bmp/Sample011/img011-00131,11,A,65
725,GoodImg/Bmp/Sample011/img011-00132,11,A,65
726,GoodImg/Bmp/Sample011/img011-00133,11,A,65
727,GoodImg/Bmp/Sample011/img011-00134,11,A,65
728,GoodImg/Bmp/Sample011/img011-00135,11,A,65
729,GoodImg/Bmp/Sample011/img011-00136,11,A,65
730,GoodImg/Bmp/Sample011/img011-00137,11,A,65
731,GoodImg/Bmp/Sample011/img011-00138,11,A,65
732,GoodImg/Bmp/Sample011/img011-00139,11,A,65
733,GoodImg/Bmp/Sample011/img011-00140,11,A,65
734,GoodImg/Bmp/Sample011/img011-00141,11,A,65
735,GoodImg/Bmp/Sample011/img011-00142,11,A,65
736,GoodImg/Bmp/Sample011/img011-00143,11,A,65
737,GoodImg/Bmp/Sample011/img011-00144,11,A,65
738,GoodImg/Bmp/Sample011/img011-00145,11,A,65
739,GoodImg/Bmp/Sample011/img011-00146,11,A,65
740,GoodImg/Bmp/Sample011/img011-00147,11,A,65
741,GoodImg/Bmp/Sample011/img011-00148,11,A,65
742,GoodImg/Bmp/Sample011/img011-00149,11,A,65
743,GoodImg/Bmp/Sample011/img011-00150,11,A,65
744,GoodImg/Bmp/Sample011/img011-00151,11,A,65
745,GoodImg/Bmp/Sample011/img011-00152,11,A,65
746,GoodImg/Bmp/Sample011/img011-00153,11,A,65
747,GoodImg/Bmp/Sample011/img011-00154,11,A,65
748,GoodImg/Bmp/Sample011/img011-00155,11,A,65
749,GoodImg/Bmp/Sample011/img011-00156,11,A,65
750,GoodImg/Bmp/Sample011/img011-00157,11,A,65
751,GoodImg/Bmp/Sample011/img011-00158,11,A,65
752,GoodImg/Bmp/Sample011/img011-00159,11,A,65
753,GoodImg/Bmp/Sample011/img011-00160,11,A,65
754,GoodImg/Bmp/Sample011/img011-00161,11,A,65
755,GoodImg/Bmp/Sample011/img011-00162,11,A,65
756,GoodImg/Bmp/Sample011/img011-00163,11,A,65
757,GoodImg/Bmp/Sample011/img011-00164,11,A,65
758,GoodImg/Bmp/Sample011/img011-00165,11,A,65
759,GoodImg/Bmp/Sample011/img011-00166,11,A,65
760,GoodImg/Bmp/Sample011/img011-00167,11,A,65
761,GoodImg/Bmp/Sample011/img011-00168,11,A,65
762,GoodImg/Bmp/Sample011/img011-00169,11,A,65
763,GoodImg/Bmp/Sample011/img011-00170,11,A,65
764,GoodImg/Bmp/Sample011/img011-00171,11,A,65
765,GoodImg/Bmp/Sample011/img011-00172,11,A,65
766,GoodImg/Bmp/Sample011/img011-00173,11,A,65
767,GoodImg/Bmp/Sample011/img011-00174,11,A,65
768,GoodImg/Bmp/Sample011/img011-00175,11,A,65
769,GoodImg/Bmp/Sample011/img011-00176,11,A,65
770,GoodImg/Bmp/Sample011/img011-00177,11,A,65
771,GoodImg/Bmp/Sample011/img011-00178,11,A,65
772,GoodImg/Bmp/Sample011/img011-00179,11,A,65
773,GoodImg/Bmp/Sample011/img011-00180,11,A,65
774,GoodImg/Bmp/Sample011/img011-00181,11,A,65
775,GoodImg/Bmp/Sample011/img011-00182,11,A,65
776,GoodImg/Bmp/Sample011/img011-00183,11,A,65
777,GoodImg/Bmp/Sample011/img011-00184,11,A,65
778,GoodImg/Bmp/Sample011/img011-00185,11,A,65
779,GoodImg/Bmp/Sample011/img011-00186,11,A,65
780,GoodImg/Bmp/Sample011/img011-00187,11,A,65
781,GoodImg/Bmp/Sample011/img011-00188,11,A,65
782,GoodImg/Bmp/Sample011/img011-00189,11,A,65
783,GoodImg/Bmp/Sample011/img011-00190,11,A,65
784,GoodImg/Bmp/Sample011/img011-00191,11,A,65
785,GoodImg/Bmp/Sample011/img011-00192,11,A,65
786,GoodImg/Bmp/Sample011/img011-00193,11,A,65
787,GoodImg/Bmp/Sample011/img011-00194,11,A,65
788,GoodImg/Bmp/Sample011/img011-00195,11,A,65
789,GoodImg/Bmp/Sample011/img011-00196,11,A,65
790,GoodImg/Bmp/Sample011/img011-00197,11,A,65
791,GoodImg/Bmp/Sample011/img011-00198,11,A,65
792,GoodImg/Bmp/Sample011/img011-00199,11,A,65
793,GoodImg/Bmp/Sample011/img011-00200,11,A,65
794,GoodImg/Bmp/Sample011/img011-00201,11,A,65
795,GoodImg/Bmp/Sample011/img011-00202,11,A,65
796,GoodImg/Bmp/Sample011/img011-00203,11,A,65
797,GoodImg/Bmp/Sample011/img011-00204,11,A,65
798,GoodImg/Bmp/Sample011/img011-00205,11,A,65
799,GoodImg/Bmp/Sample011/img011-00206,11,A,65
800,GoodImg/Bmp/Sample011/img011-00207,11,A,65
801,GoodImg/Bmp/Sample011/img011-00208,11,A,65
802,GoodImg/Bmp/Sample011/img011-00209,11,A,65
803,GoodImg/Bmp/Sample011/img011-00210,11,A,65
804,GoodImg/Bmp/Sample011/img011-00211,11,A,65
805,GoodImg/Bmp/Sample011/img011-00212,11,A,65
806,GoodImg/Bmp/Sample011/img011-00213,11,A,65
807,GoodImg/Bmp/Sample011/img011-00214,11,A,65
808,GoodImg/Bmp/Sample011/img011-00215,11,A,65
809,GoodImg/Bmp/Sample011/img011-00216,11,A,65
810,GoodImg/Bmp/Sample011/img011-00217,11,A,65
811,GoodImg/Bmp/Sample011/img011-00218,11,A,65
812,GoodImg/Bmp/Sample011/img011-00219,11,A,65
813,GoodImg/Bmp/Sample011/img011-00220,11,A,65
814,GoodImg/Bmp/Sample011/img011-00221,11,A,65
815,GoodImg/Bmp/Sample011/img011-00222,11,A,65
816,GoodImg/Bmp/Sample011/img011-00223,11,A,65
817,GoodImg/Bmp/Sample011/img011-00224,11,A,65
818,GoodImg/Bmp/Sample011/img011-00225,11,A,65
819,GoodImg/Bmp/Sample011/img011-00226,11,A,65
820,GoodImg/Bmp/Sample011/img011-00227,11,A,65
821,GoodImg/Bmp/Sample011/img011-00228,11,A,65
822,GoodImg/Bmp/Sample011/img011-00229,11,A,65
823,GoodImg/Bmp/Sample011/img011-00230,11,A,65
824,GoodImg/Bmp/Sample011/img011-00231,11,A,65
825,GoodImg/Bmp/Sample011/img011-00232,11,A,65
826,GoodImg/Bmp/Sample011/img011-00233,11,A,65
827,GoodImg/Bmp/Sample011/img011-00234,11,A,65
828,GoodImg/Bmp/Sample011/img011-00235,11,A,65
829,GoodImg/Bmp/Sample011/img011-00236,11,A,65
830,GoodImg/Bmp/Sample011/img011-00237,11,A,65
831,GoodImg/Bmp/Sample011/img011-00238,11,A,65
832,GoodImg/Bmp/Sample011/img011-00239,11,A,65
833,GoodImg/Bmp/Sample011/img011-00240,11,A,65
834,GoodImg/Bmp/Sample011/img011-00241,11,A,65
835,GoodImg/Bmp/Sample011/img011-00242,11,A,65
836,GoodImg/Bmp/Sample011/img011-00243,11,A,65
837,GoodImg/Bmp/Sample011/img011-00244,11,A,65
838,GoodImg/Bmp/Sample011/img011-00245,11,A,65
839,GoodImg/Bmp/Sample011/img011-00246,11,A,65
840,GoodImg/Bmp/Sample011/img011-00247,11,A,65
841,GoodImg/Bmp/Sample011/img011-00248,11,A,65
842,GoodImg/Bmp/Sample011/img011-00249,11,A,65
843,GoodImg/Bmp/Sample011/img011-00250,11,A,65
844,GoodImg/Bmp/Sample011/img011-00251,11,A,65
845,GoodImg/Bmp/Sample011/img011-00252,11,A,65
846,GoodImg/Bmp/Sample011/img011-00253,11,A,65
847,GoodImg/Bmp/Sample011/img011-00254,11,A,65
848,GoodImg/Bmp/Sample011/img011-00255,11,A,65
849,GoodImg/Bmp/Sample011/img011-00256,11,A,65
850,GoodImg/Bmp/Sample011/img011-00257,11,A,65
851,GoodImg/Bmp/Sample011/img011-00258,11,A,65
852,GoodImg/Bmp/Sample011/img011-00259,11,A,65
853,GoodImg/Bmp/Sample011/img011-00260,11,A,65
854,GoodImg/Bmp/Sample011/img011-00261,11,A,65
855,GoodImg/Bmp/Sample011/img011-00262,11,A,65
856,GoodImg/Bmp/Sample011/img011-00263,11,A,65
857,GoodImg/Bmp/Sample011/img011-00264,11,A,65
858,GoodImg/Bmp/Sample011/img011-00265,11,A,65
859,GoodImg/Bmp/Sample011/img011-00266,11,A,65
860,GoodImg/Bmp/Sample011/img011-00267,11,A,65
861,GoodImg/Bmp/Sample011/img011-00268,11,A,65
862,GoodImg/Bmp/Sample011/img011-00269,11,A,65
863,GoodImg/Bmp/Sample011/img011-00270,11,A,65
864,GoodImg/Bmp/Sample011/img011-00271,11,A,65
865,GoodImg/Bmp/Sample011/img011-00272,11,A,65
866,GoodImg/Bmp/Sample011/img011-00273,11,A,65
867,GoodImg/Bmp/Sample011/img011-00274,11,A,65
868,GoodImg/Bmp/Sample011/img011-00275,11,A,65
869,GoodImg/Bmp/Sample011/img011-00276,11,A,65
870,GoodImg/Bmp/Sample011/img011-00277,11,A,65
871,GoodImg/Bmp/Sample011/img011-00278,11,A,65
872,GoodImg/Bmp/Sample011/img011-00279,11,A,65
873,GoodImg/Bmp/Sample011/img011-00280,11,A,65
874,GoodImg/Bmp/Sample011/img011-00281,11,A,65
875,GoodImg/Bmp/Sample011/img011-00282,11,A,65
876,GoodImg/Bmp/Sample011/img011-00283,11,A,65
877,GoodImg/Bmp/Sample011/img011-00284,11,A,65
878,GoodImg/Bmp/Sample011/img011-00285,11,A,65
879,GoodImg/Bmp/Sample011/img011-00286,11,A,65
880,GoodImg/Bmp/Sample011/img011-00287,11,A,65
881,GoodImg/Bmp/Sample011/img011-00288,11,A,65
882,GoodImg/Bmp/Sample011/img011-00289,11,A,65
883,GoodImg/Bmp/Sample011/img011-00290,11,A,65
884,GoodImg/Bmp/Sample011/img011-00291,11,A,65
885,GoodImg/Bmp/Sample011/img011-00292,11,A,65
886,GoodImg/Bmp/Sample011/img011-00293,11,A,65
887,GoodImg/Bmp/Sample011/img011-00294,11,A,65
888,GoodImg/Bmp/Sample011/img011-00295,11,A,65
889,GoodImg/Bmp/Sample011/img011-00296,11,A,65
890,GoodImg/Bmp/Sample011/img011-00297,11,A,65
891,GoodImg/Bmp/Sample011/img011-00298,11,A,65
892,GoodImg/Bmp/Sample011/img011-00299,11,A,65
893,GoodImg/Bmp/Sample011/img011-00300,11,A,65
894,GoodImg/Bmp/Sample011/img011-00301,11,A,65
895,GoodImg/Bmp/Sample011/img011-00302,11,A,65
896,GoodImg/Bmp/Sample011/img011-00303,11,A,65
897,GoodImg/Bmp/Sample011/img011-00304,11,A,65
898,GoodImg/Bmp/Sample011/img011-00305,11,A,65
899,GoodImg/Bmp/Sample011/img011-00306,11,A,65
900,GoodImg/Bmp/Sample011/img011-00307,11,A,65
901,GoodImg/Bmp/Sample011/img011-00308,11,A,65
902,GoodImg/Bmp/Sample011/img011-00309,11,A,65
903,GoodImg/Bmp/Sample011/img011-00310,11,A,65
904,GoodImg/Bmp/Sample011/img011-00311,11,A,65
905,GoodImg/Bmp/Sample011/img011-00312,11,A,65
906,GoodImg/Bmp/Sample011/img011-00313,11,A,65
907,GoodImg/Bmp/Sample011/img011-00314,11,A,65
908,GoodImg/Bmp/Sample011/img011-00315,11,A,65
909,GoodImg/Bmp/Sample011/img011-00316,11,A,65
910,GoodImg/Bmp/Sample011/img011-00317,11,A,65
911,GoodImg/Bmp/Sample011/img011-00318,11,A,65
912,GoodImg/Bmp/Sample011/img011-00319,11,A,65
913,GoodImg/Bmp/Sample011/img011-00320,11,A,65
914,GoodImg/Bmp/Sample011/img011-00321,11,A,65
915,GoodImg/Bmp/Sample011/img011-00322,11,A,65
916,GoodImg/Bmp/Sample011/img011-00323,11,A,65
917,GoodImg/Bmp/Sample011/img011-00324,11,A,65
918,GoodImg/Bmp/Sample011/img011-00325,11,A,65
919,GoodImg/Bmp/Sample011/img011-00326,11,A,65
920,GoodImg/Bmp/Sample011/img011-00327,11,A,65
921,GoodImg/Bmp/Sample011/img011-00328,11,A,65
922,GoodImg/Bmp/Sample011/img011-00329,11,A,65
923,GoodImg/Bmp/Sample011/img011-00330,11,A,65
924,GoodImg/Bmp/Sample011/img011-00331,11,A,65
925,GoodImg/Bmp/Sample011/img011-00332,11,A,65
926,GoodImg/Bmp/Sample011/img011-00333,11,A,65
927,GoodImg/Bmp/Sample011/img011-00334,11,A,65
928,GoodImg/Bmp/Sample011/img011-00335,11,A,65
929,GoodImg/Bmp/Sample011/img011-00336,11,A,65
930,GoodImg/Bmp/Sample011/img011-00337,11,A,65
931,GoodImg/Bmp/Sample011/img011-00338,11,A,65
